apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +542,"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table, values will be copied to 'Packing List' table.",وللسلع &quot;حزمة المنتج، مستودع، المسلسل لا دفعة ويتم النظر في أي من الجدول&quot; قائمة التعبئة &quot;. إذا مستودع ودفعة لا هي نفسها لجميع عناصر التعبئة لمادة أي &#39;حزمة المنتج، يمكن إدخال تلك القيم في الجدول الرئيسي عنصر، سيتم نسخ القيم إلى &quot;قائمة التعبئة&quot; الجدول.
DocType: Job Opening,Publish on website,نشر على الموقع الإلكتروني
apps/erpnext/erpnext/config/stock.py +17,Shipments to customers.,الشحنات للعملاء.
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +463,Supplier Invoice Date cannot be greater than Posting Date,المورد تاريخ الفاتورة لا يمكن أن يكون أكبر من تاريخ النشر
DocType: Purchase Invoice Item,Purchase Order Item,شراء السلعة ترتيب
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +155,Indirect Income,الدخل غير المباشرة
DocType: Payment Tool,Set Payment Amount = Outstanding Amount,ضبط كمية الدفع = المبلغ المستحق
apps/erpnext/erpnext/accounts/report/budget_variance_report/budget_variance_report.py +53,Variance,فرق
,Company Name,اسم الشركة
DocType: SMS Center,Total Message(s),مجموع الرسائل ( ق )
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +675,Select Item for Transfer,اختر البند لنقل
DocType: Purchase Invoice,Additional Discount Percentage,نسبة خصم إضافي
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +24,View a list of all the help videos,عرض قائمة من جميع ملفات الفيديو مساعدة
DocType: Bank Reconciliation,Select account head of the bank where cheque was deposited.,حدد رئيس حساب في البنك حيث أودع الاختيار.
DocType: Selling Settings,Allow user to edit Price List Rate in transactions,تسمح للمستخدم لتحرير الأسعار قائمة قيم في المعاملات
DocType: Pricing Rule,Max Qty,ماكس الكمية
apps/erpnext/erpnext/accounts/doctype/c_form/c_form.py +30,"Row {0}: Invoice {1} is invalid, it might be cancelled / does not exist. \
						Please enter a valid Invoice",صف {0}: فاتورة {1} غير صالح، قد يتم إلغاء / لا وجود لها. \ الرجاء إدخال الفاتورة صحيحة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +105,Row {0}: Payment against Sales/Purchase Order should always be marked as advance,صف {0}: الدفع مقابل مبيعات / طلب شراء ينبغي دائما أن تكون علامة مسبقا
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +16,Chemical,مادة كيميائية
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +681,All items have already been transferred for this Production Order.,كل الأصناف قد تم ترحيلها من قبل لأمر الانتاج هذا.
DocType: Process Payroll,Select Payroll Year and Month,حدد الرواتب السنة والشهر
DocType: Workstation,Electricity Cost,تكلفة الكهرباء
DocType: HR Settings,Don't send Employee Birthday Reminders,لا ترسل تذكير يوم ميلاد الموظف
,Employee Holiday Attendance,حضور الموظف في العطلات
DocType: Opportunity,Walk In,عميل غير مسجل
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +65,Stock Entries,الأسهم مقالات
DocType: Item,Inspection Criteria,التفتيش معايير
apps/erpnext/erpnext/stock/doctype/material_request/material_request_list.js +12,Transfered,نقلها
apps/erpnext/erpnext/public/js/setup_wizard.js +140,Upload your letter head and logo. (you can edit them later).,تحميل رئيس رسالتكم والشعار. (يمكنك تحريرها لاحقا).
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +156,White,أبيض
DocType: SMS Center,All Lead (Open),جميع العملاء المحتملين (فتح)
DocType: Purchase Invoice,Get Advances Paid,الحصول على السلف المدفوعة
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +598,Make ,جعل
DocType: Journal Entry,Total Amount in Words,المبلغ الكلي في كلمات
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +7,There was an error. One probable reason could be that you haven't saved the form. Please contact support@erpnext.com if the problem persists.,كان هناك خطأ . يمكن أن يكون أحد الأسباب المحتملة التي قد لا يتم حفظ النموذج. يرجى الاتصال support@erpnext.com إذا استمرت المشكلة.
apps/erpnext/erpnext/templates/pages/cart.html +5,My Cart,سلتي
apps/erpnext/erpnext/controllers/selling_controller.py +150,Order Type must be one of {0},يجب أن يكون النظام نوع واحد من {0}
DocType: Lead,Next Contact Date,تاريخ لاحق اتصل
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +35,Opening Qty,فتح الكمية
DocType: Holiday List,Holiday List Name,عطلة اسم قائمة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +168,Stock Options,خيارات الأسهم
DocType: Journal Entry Account,Expense Claim,مطالبة المصروف
apps/erpnext/erpnext/accounts/doctype/asset/asset.js +49,Do you really want to restore this scrapped asset?,هل تريد حقا أن استعادة هذه الأصول ألغت؟
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +181,Qty for {0},الكمية ل{0}
DocType: Leave Application,Leave Application,نموذج طلب إجازة
apps/erpnext/erpnext/config/hr.py +80,Leave Allocation Tool,أداة توزيع الاجازات
DocType: Leave Block List,Leave Block List Dates,ترك التواريخ قائمة الحظر
DocType: Company,If Monthly Budget Exceeded (for expense account),إذا تجاوز الميزانية الشهرية (لحساب المصاريف)
DocType: Workstation,Net Hour Rate,صافي معدل ساعة
DocType: Landed Cost Purchase Receipt,Landed Cost Purchase Receipt,هبطت استلام تكلفة الشراء
DocType: Company,Default Terms,شروط الافتراضية
DocType: Features Setup,"If checked, only Description, Quantity, Rate and Amount are shown in print of Item table. Any extra field is shown under 'Description' column.",إذا تحققت، وتظهر فقط الوصف، الكمية، السعر والمبلغ في طباعة الجدول البند. يظهر أي حقل إضافي تحت عمود &quot;الوصف&quot;.
DocType: Packing Slip Item,Packing Slip Item,التعبئة الإغلاق زلة
DocType: POS Profile,Cash/Bank Account,النقد / البنك حساب
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +70,Removed items with no change in quantity or value.,العناصر إزالتها مع أي تغيير في كمية أو قيمة.
DocType: Delivery Note,Delivery To,التسليم إلى
apps/erpnext/erpnext/stock/doctype/item/item.py +552,Attribute table is mandatory,الجدول السمة إلزامي
DocType: Production Planning Tool,Get Sales Orders,الحصول على أوامر البيع
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +64,{0} can not be negative,{0} لا يمكن أن تكون سلبية
apps/erpnext/erpnext/public/js/pos/pos.html +28,Discount,خصم
DocType: Features Setup,Purchase Discounts,شراء خصومات
DocType: Workstation,Wages,أجور
DocType: Time Log,Will be updated only if Time Log is 'Billable',وسيتم تحديث إلا إذا وقت الدخول هو &quot;فوترة&quot;
DocType: Project,Internal,داخلي
DocType: Task,Urgent,ملح
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +97,Please specify a valid Row ID for row {0} in table {1},يرجى تحديد هوية الصف صالحة لصف {0} في الجدول {1}
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +23,Go to the Desktop and start using ERPNext,ERPNext اذهب إلى سطح المكتب والبدء في استخدام
DocType: Item,Manufacturer,الصانع
DocType: Landed Cost Item,Purchase Receipt Item,شراء السلعة استلام
DocType: Production Plan Item,Reserved Warehouse in Sales Order / Finished Goods Warehouse,مستودع محجوزة في ترتيب المبيعات / السلع تامة الصنع في معرض النماذج
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +69,Selling Amount,كمية البيع
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +80,Time Logs,سجلات الوقت
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +125,You are the Expense Approver for this record. Please Update the 'Status' and Save,"كنت الموافق المصروفات لهذا السجل . يرجى تحديث ""الحالة"" و فروا"
DocType: Serial No,Creation Document No,إنشاء وثيقة لا
DocType: Issue,Issue,قضية
DocType: Asset,Scrapped,ألغت
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +28,Account does not match with Company,الحساب لا يتطابق مع الشركة
apps/erpnext/erpnext/config/stock.py +191,"Attributes for Item Variants. e.g Size, Color etc.",سمات البدائل للصنف. على سبيل المثال الحجم واللون الخ
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order_calendar.js +39,WIP Warehouse,مستودع WIP
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +185,Serial No {0} is under maintenance contract upto {1},المسلسل لا {0} هو بموجب عقد صيانة لغاية {1}
apps/erpnext/erpnext/config/hr.py +35,Recruitment,التوظيف
DocType: BOM Operation,Operation,عملية
DocType: Lead,Organization Name,اسم المنظمة
DocType: Tax Rule,Shipping State,الدولة الشحن
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +61,Item must be added using 'Get Items from Purchase Receipts' button,"يجب إضافة البند باستخدام ""الحصول على السلع من شراء هُدهُدات 'زر"
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +129,Sales Expenses,مصاريف المبيعات
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +106,Standard Buying,شراء القياسية
DocType: GL Entry,Against,ضد
DocType: Item,Default Selling Cost Center,الافتراضي البيع مركز التكلفة
DocType: Sales Partner,Implementation Partner,تنفيذ الشريك
apps/erpnext/erpnext/controllers/selling_controller.py +227,Sales Order {0} is {1},ترتيب المبيعات {0} {1}
DocType: Opportunity,Contact Info,معلومات الاتصال
apps/erpnext/erpnext/config/stock.py +300,Making Stock Entries,اجراء مدخلات المخازن
DocType: Packing Slip,Net Weight UOM,الوزن الصافي UOM
DocType: Item,Default Supplier,مزود الافتراضي
DocType: Manufacturing Settings,Over Production Allowance Percentage,أكثر من الإنتاج بدل النسبة المئوية
DocType: Shipping Rule Condition,Shipping Rule Condition,الشحن القاعدة حالة
DocType: Features Setup,Miscelleneous,متفرقات
DocType: Holiday List,Get Weekly Off Dates,الحصول على مواعيد الإيقاف الأسبوعي
